customer_id,product,signup_date_time,cancel_date_time,is_cancelled,subscription_duration_days,age,gender,product_id,name,price,billing_cycle,total_support_cases,months_active,estimated_revenue,age_group
C5300,prd_1,2017-03-08 13:16:21,,False,1759,72,female,prd_1,annual_subscription,1200,12,2,59.0,6000.0,60+
C101503,prd_2,2021-02-24 14:46:34,,False,310,47,female,prd_2,monthly_subscription,125,1,2,11.0,1375.0,46-60
C101489,prd_2,2021-02-24 14:03:03,,False,310,61,male,prd_2,monthly_subscription,125,1,3,11.0,1375.0,60+
C128600,prd_2,2021-10-28 14:37:44,,False,64,36,female,prd_2,monthly_subscription,125,1,1,3.0,375.0,31-45
C362129,prd_1,2020-09-16 11:08:05,,False,471,67,female,prd_1,annual_subscription,1200,12,0,16.0,2400.0,60+
C82296,prd_1,2020-07-16 10:44:57,,False,533,74,male,prd_1,annual_subscription,1200,12,1,18.0,2400.0,60+
C61345,prd_2,2020-01-13 11:44:01,2020-10-12 15:32:52,True,273,64,male,prd_2,monthly_subscription,125,1,1,10.0,1250.0,60+
C272411,prd_1,2019-12-23 13:40:25,,False,739,45,female,prd_1,annual_subscription,1200,12,0,25.0,3600.0,31-45
C470404,prd_2,2021-07-26 12:18:34,,False,158,64,male,prd_2,monthly_subscription,125,1,1,6.0,750.0,60+
C499229,prd_1,2021-11-01 14:28:12,,False,60,42,male,prd_1,annual_subscription,1200,12,0,2.0,1200.0,31-45
C36875,prd_1,2019-03-15 10:51:07,,False,1022,52,male,prd_1,annual_subscription,1200,12,1,35.0,3600.0,46-60
C144031,prd_2,2017-05-31 10:37:41,2020-09-12 08:48:15,True,1199,55,female,prd_2,monthly_subscription,125,1,1,40.0,5000.0,46-60
C104035,prd_2,2021-03-16 10:28:57,,False,290,56,female,prd_2,monthly_subscription,125,1,2,10.0,1250.0,46-60
C153640,prd_1,2018-01-09 13:45:40,2020-11-06 15:55:31,True,1032,55,male,prd_1,annual_subscription,1200,12,1,35.0,3600.0,46-60
C355114,prd_1,2020-08-21 13:24:26,,False,497,60,male,prd_1,annual_subscription,1200,12,0,17.0,2400.0,46-60
C89867,prd_1,2020-10-13 10:40:42,,False,444,55,male,prd_1,annual_subscription,1200,12,1,15.0,2400.0,46-60
C272602,prd_1,2019-12-24 14:24:51,,False,738,52,female,prd_1,annual_subscription,1200,12,0,25.0,3600.0,46-60
C445251,prd_2,2021-05-21 13:27:13,,False,224,69,female,prd_2,monthly_subscription,125,1,0,8.0,1000.0,60+
C417546,prd_2,2021-03-18 14:13:40,,False,288,62,female,prd_2,monthly_subscription,125,1,1,10.0,1250.0,60+
C359159,prd_2,2020-09-05 08:23:45,2021-06-04 17:30:54,True,272,53,female,prd_2,monthly_subscription,125,1,0,10.0,1250.0,46-60
C224805,prd_1,2019-05-01 11:19:15,,False,975,51,male,prd_1,annual_subscription,1200,12,0,33.0,3600.0,46-60
C441195,prd_1,2021-05-12 12:07:48,,False,233,62,female,prd_1,annual_subscription,1200,12,0,8.0,1200.0,60+
C408010,prd_1,2021-02-24 19:37:14,,False,310,62,male,prd_1,annual_subscription,1200,12,0,11.0,1200.0,60+
C162533,prd_1,2018-03-12 14:00:06,,False,1390,53,male,prd_1,annual_subscription,1200,12,1,47.0,4800.0,46-60
C300876,prd_1,2020-03-16 17:02:37,2021-02-02 11:35:30,True,322,65,female,prd_1,annual_subscription,1200,12,0,11.0,1200.0,60+
C448241,prd_1,2021-05-28 20:44:16,2021-08-11 10:32:29,True,74,57,female,prd_1,annual_subscription,1200,12,0,3.0,1200.0,46-60
C296816,prd_1,2020-03-04 19:44:08,,False,666,51,male,prd_1,annual_subscription,1200,12,1,23.0,2400.0,46-60
C228427,prd_1,2019-05-15 12:52:53,2020-11-12 17:59:26,True,547,68,female,prd_1,annual_subscription,1200,12,0,19.0,2400.0,60+
C423624,prd_1,2021-04-01 12:39:08,,False,274,42,male,prd_1,annual_subscription,1200,12,0,10.0,1200.0,31-45
C48522,prd_2,2019-07-15 10:31:56,,False,900,47,male,prd_2,monthly_subscription,125,1,2,30.0,3750.0,46-60
C144571,prd_1,2017-06-07 14:16:34,,False,1668,54,male,prd_1,annual_subscription,1200,12,1,56.0,6000.0,46-60
C343154,prd_2,2020-07-13 17:32:21,,False,536,67,female,prd_2,monthly_subscription,125,1,1,18.0,2250.0,60+
C361520,prd_2,2020-09-14 14:11:29,,False,473,59,male,prd_2,monthly_subscription,125,1,0,16.0,2000.0,46-60
C336893,prd_1,2020-06-24 17:13:31,,False,555,63,male,prd_1,annual_subscription,1200,12,0,19.0,2400.0,60+
C353270,prd_1,2020-08-15 09:42:02,,False,503,56,female,prd_1,annual_subscription,1200,12,0,17.0,2400.0,46-60
C438581,prd_2,2021-05-05 18:39:02,,False,240,60,female,prd_2,monthly_subscription,125,1,0,8.0,1000.0,46-60
C220293,prd_1,2019-04-15 11:14:40,,False,991,70,female,prd_1,annual_subscription,1200,12,0,34.0,3600.0,60+
C66127,prd_2,2020-02-24 13:08:05,2020-05-02 11:09:08,True,67,61,male,prd_2,monthly_subscription,125,1,1,3.0,375.0,60+
C395326,prd_2,2021-01-26 12:57:42,,False,339,58,male,prd_2,monthly_subscription,125,1,1,12.0,1500.0,46-60
C356249,prd_1,2020-08-25 16:41:06,,False,493,58,male,prd_1,annual_subscription,1200,12,1,17.0,2400.0,46-60
C110758,prd_2,2021-05-04 13:26:52,,False,241,62,female,prd_2,monthly_subscription,125,1,2,9.0,1125.0,60+
C169747,prd_2,2018-04-30 12:23:55,,False,1341,66,male,prd_2,monthly_subscription,125,1,0,45.0,5625.0,60+
C319427,prd_2,2020-05-05 17:32:12,,False,605,64,male,prd_2,monthly_subscription,125,1,0,21.0,2625.0,60+
C177798,prd_1,2018-06-26 12:15:45,2020-04-08 14:09:51,True,652,64,female,prd_1,annual_subscription,1200,12,0,22.0,2400.0,60+
C103029,prd_1,2021-03-08 14:49:46,,False,298,68,male,prd_1,annual_subscription,1200,12,1,10.0,1200.0,60+
C388992,prd_2,2021-01-11 14:36:31,,False,354,56,female,prd_2,monthly_subscription,125,1,1,12.0,1500.0,46-60
C318344,prd_1,2020-05-03 08:02:32,,False,607,68,female,prd_1,annual_subscription,1200,12,0,21.0,2400.0,60+
C316226,prd_2,2020-04-27 14:00:37,,False,613,59,male,prd_2,monthly_subscription,125,1,0,21.0,2625.0,46-60
C489717,prd_1,2021-09-24 12:50:07,,False,98,57,male,prd_1,annual_subscription,1200,12,0,4.0,1200.0,46-60
C63052,prd_1,2020-01-28 11:35:02,2020-05-05 16:30:37,True,98,38,female,prd_1,annual_subscription,1200,12,1,4.0,1200.0,31-45
C203448,prd_1,2019-02-08 14:53:29,2020-04-11 11:19:33,True,427,63,male,prd_1,annual_subscription,1200,12,0,15.0,2400.0,60+
C102199,prd_2,2021-03-02 11:49:57,,False,304,44,female,prd_2,monthly_subscription,125,1,2,11.0,1375.0,31-45
C233657,prd_1,2019-06-04 16:54:20,,False,941,64,male,prd_1,annual_subscription,1200,12,0,32.0,3600.0,60+
C391515,prd_1,2021-01-17 13:49:52,,False,348,51,male,prd_1,annual_subscription,1200,12,2,12.0,1200.0,46-60
C161982,prd_1,2018-03-07 15:22:55,,False,1395,60,male,prd_1,annual_subscription,1200,12,2,47.0,4800.0,46-60
C288869,prd_1,2020-02-12 14:05:51,,False,688,55,male,prd_1,annual_subscription,1200,12,1,23.0,2400.0,46-60
C404926,prd_1,2021-02-17 16:23:54,,False,317,63,female,prd_1,annual_subscription,1200,12,0,11.0,1200.0,60+
C50125,prd_1,2019-08-02 11:40:53,,False,882,45,female,prd_1,annual_subscription,1200,12,1,30.0,3600.0,31-45
C420362,prd_2,2021-03-24 23:05:52,,False,281,58,male,prd_2,monthly_subscription,125,1,1,10.0,1250.0,46-60
C381370,prd_2,2020-12-13 11:29:49,,False,383,63,male,prd_2,monthly_subscription,125,1,0,13.0,1625.0,60+
C30556,prd_2,2019-01-08 11:58:21,2021-07-06 17:27:37,True,910,51,female,prd_2,monthly_subscription,125,1,1,31.0,3875.0,46-60
C371867,prd_1,2020-10-26 14:28:20,,False,431,62,male,prd_1,annual_subscription,1200,12,0,15.0,2400.0,60+
C400528,prd_2,2021-02-08 13:05:27,,False,326,62,male,prd_2,monthly_subscription,125,1,0,11.0,1375.0,60+
C85444,prd_1,2020-08-18 11:34:08,,False,500,53,male,prd_1,annual_subscription,1200,12,1,17.0,2400.0,46-60
C275413,prd_1,2020-01-06 12:07:56,,False,725,63,female,prd_1,annual_subscription,1200,12,0,25.0,3600.0,60+
C38491,prd_1,2019-04-01 11:32:26,,False,1005,57,male,prd_1,annual_subscription,1200,12,1,34.0,3600.0,46-60
C235025,prd_1,2019-06-10 16:29:16,,False,935,53,male,prd_1,annual_subscription,1200,12,1,32.0,3600.0,46-60
C457599,prd_2,2021-06-22 08:40:18,,False,192,55,female,prd_2,monthly_subscription,125,1,0,7.0,875.0,46-60
C242890,prd_1,2019-07-11 16:12:26,,False,904,61,male,prd_1,annual_subscription,1200,12,0,31.0,3600.0,60+
C220131,prd_2,2019-04-13 17:31:53,,False,993,54,female,prd_2,monthly_subscription,125,1,0,34.0,4250.0,46-60
C152419,prd_1,2017-12-29 17:37:39,,False,1463,60,female,prd_1,annual_subscription,1200,12,0,49.0,6000.0,46-60
C316430,prd_2,2020-04-27 17:58:02,,False,613,62,female,prd_2,monthly_subscription,125,1,1,21.0,2625.0,60+
C195002,prd_1,2019-01-05 15:11:01,2019-10-30 13:58:51,True,297,67,male,prd_1,annual_subscription,1200,12,0,10.0,1200.0,60+
C437132,prd_1,2021-05-03 12:57:48,,False,242,57,male,prd_1,annual_subscription,1200,12,0,9.0,1200.0,46-60
C426839,prd_1,2021-04-08 15:00:02,,False,267,50,female,prd_1,annual_subscription,1200,12,0,9.0,1200.0,46-60
C32529,prd_2,2019-01-29 10:56:51,2021-05-25 14:20:04,True,847,46,male,prd_2,monthly_subscription,125,1,1,29.0,3625.0,46-60
C367228,prd_1,2020-10-06 13:42:22,,False,451,52,male,prd_1,annual_subscription,1200,12,0,16.0,2400.0,46-60
C221386,prd_1,2019-04-18 12:29:40,,False,988,52,male,prd_1,annual_subscription,1200,12,0,33.0,3600.0,46-60
C11091,prd_1,2017-08-17 13:19:47,2020-02-22 18:41:45,True,919,74,female,prd_1,annual_subscription,1200,12,1,31.0,3600.0,60+
C65783,prd_2,2020-02-20 12:12:59,,False,680,56,female,prd_2,monthly_subscription,125,1,2,23.0,2875.0,46-60
C46495,prd_1,2019-06-22 12:18:03,2020-10-14 18:09:11,True,480,61,male,prd_1,annual_subscription,1200,12,1,16.0,2400.0,60+
C64903,prd_1,2020-02-13 11:18:00,,False,687,41,female,prd_1,annual_subscription,1200,12,2,23.0,2400.0,31-45
C117477,prd_2,2021-06-26 12:04:19,,False,188,78,female,prd_2,monthly_subscription,125,1,2,7.0,875.0,60+
C101370,prd_2,2021-02-24 09:43:04,,False,310,53,female,prd_2,monthly_subscription,125,1,3,11.0,1375.0,46-60
C366209,prd_2,2020-10-01 16:11:30,,False,456,59,male,prd_2,monthly_subscription,125,1,0,16.0,2000.0,46-60
C328863,prd_1,2020-06-01 15:03:55,,False,578,58,male,prd_1,annual_subscription,1200,12,1,20.0,2400.0,46-60
C192529,prd_1,2018-12-07 17:10:19,,False,1120,54,male,prd_1,annual_subscription,1200,12,0,38.0,4800.0,46-60
C314741,prd_2,2020-04-22 16:19:17,,False,618,59,male,prd_2,monthly_subscription,125,1,1,21.0,2625.0,46-60
C116407,prd_1,2021-06-17 11:31:21,,False,197,73,female,prd_1,annual_subscription,1200,12,1,7.0,1200.0,60+
C224896,prd_1,2019-05-01 13:43:34,,False,975,59,male,prd_1,annual_subscription,1200,12,0,33.0,3600.0,46-60
C504733,prd_1,2021-11-26 11:58:51,,False,35,50,male,prd_1,annual_subscription,1200,12,0,2.0,1200.0,46-60
C233048,prd_2,2019-06-03 12:07:09,,False,942,50,female,prd_2,monthly_subscription,125,1,1,32.0,4000.0,46-60
C225054,prd_1,2019-05-02 09:16:05,,False,974,68,female,prd_1,annual_subscription,1200,12,0,33.0,3600.0,60+
C150844,prd_2,2017-10-13 15:56:46,,False,1540,57,female,prd_2,monthly_subscription,125,1,0,52.0,6500.0,46-60
C464646,prd_2,2021-07-09 15:03:11,,False,175,56,male,prd_2,monthly_subscription,125,1,2,6.0,750.0,46-60
C213429,prd_1,2019-03-19 11:53:47,,False,1018,55,female,prd_1,annual_subscription,1200,12,0,34.0,3600.0,46-60
C423752,prd_1,2021-04-01 14:28:14,,False,274,71,female,prd_1,annual_subscription,1200,12,0,10.0,1200.0,60+
C192659,prd_2,2018-12-10 18:17:32,2020-03-02 16:10:19,True,447,60,male,prd_2,monthly_subscription,125,1,0,15.0,1875.0,46-60
C162898,prd_1,2018-03-14 12:52:43,,False,1388,59,male,prd_1,annual_subscription,1200,12,0,47.0,4800.0,46-60
C215683,prd_1,2019-03-27 15:52:18,2021-06-04 10:28:57,True,799,72,male,prd_1,annual_subscription,1200,12,0,27.0,3600.0,60+
C209270,prd_1,2019-03-03 15:36:48,,False,1034,62,female,prd_1,annual_subscription,1200,12,0,35.0,3600.0,60+
C497427,prd_1,2021-10-25 09:40:37,,False,67,56,male,prd_1,annual_subscription,1200,12,0,3.0,1200.0,46-60
C343890,prd_1,2020-07-15 14:51:18,,False,534,51,male,prd_1,annual_subscription,1200,12,1,18.0,2400.0,46-60
C144529,prd_1,2017-06-07 10:36:47,,False,1668,54,male,prd_1,annual_subscription,1200,12,0,56.0,6000.0,46-60
C485658,prd_2,2021-09-10 15:08:12,2021-12-23 12:06:35,True,103,67,female,prd_2,monthly_subscription,125,1,1,4.0,500.0,60+
C473584,prd_2,2021-08-04 08:11:09,,False,149,51,male,prd_2,monthly_subscription,125,1,0,5.0,625.0,46-60
C38050,prd_2,2019-03-27 10:44:25,,False,1010,64,female,prd_2,monthly_subscription,125,1,3,34.0,4250.0,60+
C19265,prd_1,2018-04-15 10:18:08,,False,1356,59,female,prd_1,annual_subscription,1200,12,1,46.0,4800.0,46-60
C392215,prd_1,2021-01-18 18:59:39,,False,347,64,male,prd_1,annual_subscription,1200,12,0,12.0,1200.0,60+
C374440,prd_2,2020-11-07 12:44:09,,False,419,64,male,prd_2,monthly_subscription,125,1,0,14.0,1750.0,60+
C4002,prd_1,2017-02-07 08:24:37,2019-10-06 14:39:31,True,971,59,female,prd_1,annual_subscription,1200,12,1,33.0,3600.0,46-60
C464793,prd_1,2021-07-10 11:15:55,,False,174,59,female,prd_1,annual_subscription,1200,12,0,6.0,1200.0,46-60
C48735,prd_1,2019-07-17 10:09:02,,False,898,69,female,prd_1,annual_subscription,1200,12,1,30.0,3600.0,60+
C280899,prd_1,2020-01-21 13:11:12,,False,710,64,male,prd_1,annual_subscription,1200,12,0,24.0,2400.0,60+
C302430,prd_1,2020-03-20 14:04:58,,False,651,53,male,prd_1,annual_subscription,1200,12,0,22.0,2400.0,46-60
C115661,prd_2,2021-06-11 12:11:41,,False,203,53,female,prd_2,monthly_subscription,125,1,2,7.0,875.0,46-60
C379850,prd_1,2020-12-03 19:15:53,,False,393,64,male,prd_1,annual_subscription,1200,12,1,14.0,2400.0,60+
C322242,prd_1,2020-05-13 11:45:28,,False,597,50,female,prd_1,annual_subscription,1200,12,1,20.0,2400.0,46-60
C300913,prd_1,2020-03-16 18:11:33,,False,655,56,male,prd_1,annual_subscription,1200,12,0,22.0,2400.0,46-60
C427667,prd_1,2021-04-11 11:56:37,,False,264,56,male,prd_1,annual_subscription,1200,12,1,9.0,1200.0,46-60
C126502,prd_2,2021-09-28 13:58:25,,False,94,55,female,prd_2,monthly_subscription,125,1,1,4.0,500.0,46-60
C314010,prd_2,2020-04-21 12:53:28,2020-07-28 11:34:58,True,97,56,male,prd_2,monthly_subscription,125,1,0,4.0,500.0,46-60
C448349,prd_1,2021-05-29 13:04:26,,False,216,51,male,prd_1,annual_subscription,1200,12,0,8.0,1200.0,46-60
C122372,prd_1,2021-08-11 12:18:17,,False,142,50,male,prd_1,annual_subscription,1200,12,1,5.0,1200.0,46-60
C407897,prd_1,2021-02-24 15:43:31,,False,310,65,male,prd_1,annual_subscription,1200,12,0,11.0,1200.0,60+
C309271,prd_1,2020-04-08 10:38:20,,False,632,56,male,prd_1,annual_subscription,1200,12,0,22.0,2400.0,46-60
C321428,prd_1,2020-05-11 14:33:52,2021-12-01 10:21:52,True,568,41,male,prd_1,annual_subscription,1200,12,0,19.0,2400.0,31-45
C371155,prd_1,2020-10-22 14:51:19,,False,435,61,male,prd_1,annual_subscription,1200,12,1,15.0,2400.0,60+
C290077,prd_1,2020-02-16 13:31:23,2020-09-25 15:33:58,True,222,64,female,prd_1,annual_subscription,1200,12,0,8.0,1200.0,60+
C52922,prd_1,2019-09-07 13:18:16,,False,846,61,female,prd_1,annual_subscription,1200,12,1,29.0,3600.0,60+
C483857,prd_1,2021-09-04 17:14:38,,False,118,63,male,prd_1,annual_subscription,1200,12,0,4.0,1200.0,60+
C330930,prd_1,2020-06-07 14:51:31,2020-10-12 11:07:33,True,126,63,male,prd_1,annual_subscription,1200,12,0,5.0,1200.0,60+
C235196,prd_1,2019-06-11 12:17:22,,False,934,49,male,prd_1,annual_subscription,1200,12,0,32.0,3600.0,46-60
C437714,prd_1,2021-05-04 12:08:14,,False,241,48,male,prd_1,annual_subscription,1200,12,0,9.0,1200.0,46-60
C68808,prd_1,2020-03-18 10:48:49,,False,653,55,female,prd_1,annual_subscription,1200,12,1,22.0,2400.0,46-60
C139618,prd_1,2017-04-04 15:17:19,2020-01-04 10:29:52,True,1004,58,male,prd_1,annual_subscription,1200,12,0,34.0,3600.0,46-60
C86103,prd_1,2020-08-25 13:16:13,2021-11-11 07:44:26,True,442,70,female,prd_1,annual_subscription,1200,12,1,15.0,2400.0,60+
C235276,prd_1,2019-06-11 14:00:45,,False,934,51,male,prd_1,annual_subscription,1200,12,0,32.0,3600.0,46-60
C381022,prd_1,2020-12-10 14:08:15,,False,386,39,female,prd_1,annual_subscription,1200,12,0,13.0,2400.0,31-45
C86271,prd_1,2020-08-27 12:01:21,,False,491,71,male,prd_1,annual_subscription,1200,12,2,17.0,2400.0,60+
C348250,prd_1,2020-07-29 11:18:07,,False,520,62,male,prd_1,annual_subscription,1200,12,0,18.0,2400.0,60+
C381922,prd_1,2020-12-16 09:02:30,,False,380,53,female,prd_1,annual_subscription,1200,12,0,13.0,2400.0,46-60
C456335,prd_2,2021-06-18 12:49:33,,False,196,57,male,prd_2,monthly_subscription,125,1,1,7.0,875.0,46-60
C181949,prd_1,2018-07-30 14:31:09,,False,1250,64,male,prd_1,annual_subscription,1200,12,1,42.0,4800.0,60+
C124089,prd_2,2021-08-31 07:15:44,,False,122,48,male,prd_2,monthly_subscription,125,1,2,5.0,625.0,46-60
C70956,prd_1,2020-04-06 11:39:15,,False,634,45,female,prd_1,annual_subscription,1200,12,1,22.0,2400.0,31-45
C58285,prd_1,2019-12-02 11:42:30,2021-09-22 10:08:20,True,659,61,female,prd_1,annual_subscription,1200,12,1,22.0,2400.0,60+
C280865,prd_1,2020-01-21 12:34:47,,False,710,47,male,prd_1,annual_subscription,1200,12,1,24.0,2400.0,46-60
C277816,prd_1,2020-01-13 08:59:06,,False,718,60,male,prd_1,annual_subscription,1200,12,1,24.0,2400.0,46-60
C491552,prd_2,2021-10-01 11:06:01,,False,91,65,male,prd_2,monthly_subscription,125,1,1,4.0,500.0,60+
C413861,prd_1,2021-03-10 12:12:40,2021-07-25 11:46:30,True,136,68,male,prd_1,annual_subscription,1200,12,0,5.0,1200.0,60+
C3311,prd_1,2017-01-22 08:59:50,,False,1804,42,male,prd_1,annual_subscription,1200,12,1,61.0,7200.0,31-45
C324495,prd_1,2020-05-19 16:01:38,,False,591,52,male,prd_1,annual_subscription,1200,12,1,20.0,2400.0,46-60
C472737,prd_1,2021-08-02 10:52:15,,False,151,60,male,prd_1,annual_subscription,1200,12,0,6.0,1200.0,46-60
C444846,prd_2,2021-05-20 13:42:41,,False,225,62,male,prd_2,monthly_subscription,125,1,2,8.0,1000.0,60+
C345685,prd_1,2020-07-21 15:07:41,2021-10-14 13:32:44,True,449,54,female,prd_1,annual_subscription,1200,12,1,15.0,2400.0,46-60
C49898,prd_2,2019-07-31 10:00:28,,False,884,71,male,prd_2,monthly_subscription,125,1,2,30.0,3750.0,60+
C218152,prd_1,2019-04-06 15:58:47,,False,1000,61,female,prd_1,annual_subscription,1200,12,0,34.0,3600.0,60+
C474890,prd_2,2021-08-08 10:27:13,,False,145,66,female,prd_2,monthly_subscription,125,1,0,5.0,625.0,60+
C382220,prd_2,2020-12-17 16:29:34,2021-07-21 17:08:44,True,216,66,male,prd_2,monthly_subscription,125,1,0,8.0,1000.0,60+
C422198,prd_1,2021-03-29 16:05:16,,False,277,68,male,prd_1,annual_subscription,1200,12,0,10.0,1200.0,60+
C343919,prd_1,2020-07-15 15:28:36,,False,534,61,male,prd_1,annual_subscription,1200,12,0,18.0,2400.0,60+
C214007,prd_1,2019-03-21 09:33:46,,False,1016,51,female,prd_1,annual_subscription,1200,12,0,34.0,3600.0,46-60
C477857,prd_1,2021-08-16 18:58:20,,False,137,63,male,prd_1,annual_subscription,1200,12,0,5.0,1200.0,60+
C130533,prd_1,2021-12-01 11:55:42,,False,30,55,female,prd_1,annual_subscription,1200,12,1,1.0,1200.0,46-60
C351787,prd_1,2020-08-10 15:08:52,,False,508,55,male,prd_1,annual_subscription,1200,12,0,17.0,2400.0,46-60
C376338,prd_1,2020-11-16 17:34:03,,False,410,70,female,prd_1,annual_subscription,1200,12,0,14.0,2400.0,60+
C285565,prd_2,2020-02-03 16:25:25,,False,697,61,male,prd_2,monthly_subscription,125,1,1,24.0,3000.0,60+
C367755,prd_1,2020-10-08 12:02:53,,False,449,58,female,prd_1,annual_subscription,1200,12,0,15.0,2400.0,46-60
C250435,prd_2,2019-08-14 13:48:37,,False,870,46,male,prd_2,monthly_subscription,125,1,1,29.0,3625.0,46-60
C351294,prd_2,2020-08-08 12:48:49,,False,510,57,male,prd_2,monthly_subscription,125,1,0,17.0,2125.0,46-60
C27460,prd_1,2018-09-28 11:59:16,,False,1190,45,female,prd_1,annual_subscription,1200,12,1,40.0,4800.0,31-45
C146979,prd_1,2017-07-15 16:28:02,2019-02-06 11:52:25,True,570,46,male,prd_1,annual_subscription,1200,12,0,19.0,2400.0,46-60
C234619,prd_2,2019-06-08 15:15:02,2020-09-20 09:19:56,True,469,67,male,prd_2,monthly_subscription,125,1,0,16.0,2000.0,60+
C39682,prd_1,2019-04-12 10:44:50,,False,994,59,male,prd_1,annual_subscription,1200,12,2,34.0,3600.0,46-60
C234756,prd_1,2019-06-10 11:08:50,,False,935,72,male,prd_1,annual_subscription,1200,12,0,32.0,3600.0,60+
C333786,prd_1,2020-06-16 09:04:50,,False,563,64,female,prd_1,annual_subscription,1200,12,0,19.0,2400.0,60+
C408818,prd_2,2021-02-26 19:54:40,2021-06-27 12:20:10,True,120,54,male,prd_2,monthly_subscription,125,1,1,4.0,500.0,46-60
C227173,prd_1,2019-05-10 12:20:20,2020-01-05 21:10:06,True,240,61,female,prd_1,annual_subscription,1200,12,0,8.0,1200.0,60+
C372347,prd_1,2020-10-28 11:52:21,2021-09-10 15:49:29,True,317,61,male,prd_1,annual_subscription,1200,12,0,11.0,1200.0,60+
C125324,prd_2,2021-09-14 09:49:42,,False,108,57,female,prd_2,monthly_subscription,125,1,1,4.0,500.0,46-60
C150407,prd_1,2017-09-29 13:56:29,,False,1554,46,female,prd_1,annual_subscription,1200,12,0,52.0,6000.0,46-60
C477579,prd_1,2021-08-16 13:07:11,,False,137,60,female,prd_1,annual_subscription,1200,12,0,5.0,1200.0,46-60
C117942,prd_2,2021-06-30 12:22:02,,False,184,50,female,prd_2,monthly_subscription,125,1,2,7.0,875.0,46-60
C448962,prd_1,2021-05-31 13:43:11,,False,214,65,male,prd_1,annual_subscription,1200,12,0,8.0,1200.0,60+
C84285,prd_2,2020-08-05 13:48:45,,False,513,62,female,prd_2,monthly_subscription,125,1,1,18.0,2250.0,60+
C493694,prd_1,2021-10-09 15:05:54,,False,83,67,male,prd_1,annual_subscription,1200,12,0,3.0,1200.0,60+
C19442,prd_1,2018-04-17 13:10:05,2021-10-17 13:18:00,True,1279,43,female,prd_1,annual_subscription,1200,12,1,43.0,4800.0,31-45
C100085,prd_2,2021-02-15 09:56:39,,False,319,49,male,prd_2,monthly_subscription,125,1,2,11.0,1375.0,46-60
C358731,prd_2,2020-09-03 13:03:53,,False,484,54,male,prd_2,monthly_subscription,125,1,0,17.0,2125.0,46-60
C308495,prd_1,2020-04-06 14:45:43,2020-06-12 15:32:47,True,67,70,male,prd_1,annual_subscription,1200,12,0,3.0,1200.0,60+
C324542,prd_1,2020-05-19 17:16:17,,False,591,71,male,prd_1,annual_subscription,1200,12,0,20.0,2400.0,60+
C59604,prd_2,2019-12-26 13:04:35,2020-04-16 17:49:38,True,112,64,female,prd_2,monthly_subscription,125,1,1,4.0,500.0,60+
C296600,prd_1,2020-03-04 14:37:15,2021-12-19 16:27:04,True,655,53,male,prd_1,annual_subscription,1200,12,1,22.0,2400.0,46-60
C176873,prd_2,2018-06-18 17:59:16,2021-06-22 13:43:26,True,1099,50,male,prd_2,monthly_subscription,125,1,1,37.0,4625.0,46-60
C168835,prd_2,2018-04-23 17:05:36,,False,1348,55,female,prd_2,monthly_subscription,125,1,0,45.0,5625.0,46-60
C239170,prd_2,2019-06-26 14:54:13,2021-11-09 15:44:06,True,867,64,male,prd_2,monthly_subscription,125,1,0,29.0,3625.0,60+
C265190,prd_1,2019-10-31 16:02:33,,False,792,53,female,prd_1,annual_subscription,1200,12,0,27.0,3600.0,46-60
C273067,prd_1,2019-12-27 23:02:08,,False,734,64,male,prd_1,annual_subscription,1200,12,0,25.0,3600.0,60+
C306426,prd_1,2020-03-31 13:52:05,,False,640,56,male,prd_1,annual_subscription,1200,12,1,22.0,2400.0,46-60
C443618,prd_2,2021-05-18 11:16:08,,False,227,57,female,prd_2,monthly_subscription,125,1,1,8.0,1000.0,46-60
C251433,prd_1,2019-08-19 17:52:02,,False,865,60,male,prd_1,annual_subscription,1200,12,0,29.0,3600.0,46-60
C508713,prd_2,2021-12-16 14:01:15,,False,15,58,female,prd_2,monthly_subscription,125,1,0,1.0,125.0,46-60
C451882,prd_1,2021-06-07 15:01:53,,False,207,54,male,prd_1,annual_subscription,1200,12,0,7.0,1200.0,46-60
C188002,prd_2,2018-09-28 16:20:36,,False,1190,54,male,prd_2,monthly_subscription,125,1,1,40.0,5000.0,46-60
C451830,prd_1,2021-06-07 14:21:44,,False,207,55,male,prd_1,annual_subscription,1200,12,0,7.0,1200.0,46-60
C343206,prd_2,2020-07-13 22:14:16,2021-02-17 12:47:30,True,218,48,female,prd_2,monthly_subscription,125,1,1,8.0,1000.0,46-60
C202490,prd_1,2019-02-05 12:08:02,,False,1060,68,female,prd_1,annual_subscription,1200,12,1,36.0,3600.0,60+
C387443,prd_1,2021-01-06 19:02:49,,False,359,47,male,prd_1,annual_subscription,1200,12,0,12.0,1200.0,46-60
C139910,prd_1,2017-04-08 08:29:48,2019-11-30 18:32:35,True,966,59,male,prd_1,annual_subscription,1200,12,0,33.0,3600.0,46-60
C412730,prd_1,2021-03-08 12:55:51,,False,298,61,female,prd_1,annual_subscription,1200,12,0,10.0,1200.0,60+
C482521,prd_1,2021-08-31 13:24:00,,False,122,62,female,prd_1,annual_subscription,1200,12,0,5.0,1200.0,60+
C228645,prd_2,2019-05-16 08:39:00,,False,960,54,male,prd_2,monthly_subscription,125,1,1,32.0,4000.0,46-60
